B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.9984751515151515	11.550009999999999	6.7044802525477685e7	7.092245535132591e7	6.6777102548579484e7	7.08081032690212e7	4.763076675685031e7	6.186900825170364e7	4.8209178626077294e7	6.204669816505183e7	5.566654441614912e7	5.576096355949754e7
0.9984751515151515	11.76001	6.81271817838384e7	7.207090748969814e7	6.784814757004453e7	7.195165187881212e7	4.835476590470148e7	6.285266260431907e7	4.895700556056721e7	6.303649127745619e7	5.6537169740414344e7	5.66363547720235e7
0.9984751515151515	11.970009999999998	6.920741413965315e7	7.32171363913892e7	6.891695868614751e7	7.309293876763171e7	4.907666379019948e7	6.383413115560071e7	4.9702889117545456e7	6.402413640361865e7	5.740564095044294e7	5.750963034307234e7
0.9984751515151515	12.18001	7.02855414089801e7	7.436118525607811e7	6.998357962993066e7	7.423200797535968e7	4.9796503220720455e7	6.4813456987222396e7	5.044686831330358e7	6.500967577113189e7	5.8272001032230966e7	5.83808323725941e7
0.9984751515151515	12.390009999999998	7.136160388702072e7	7.550309571421738e7	7.104805253961582e7	7.536890194037583e7	5.051432540940516e7	6.579068160421522e7	5.118898072232599e7	6.5993150064285524e7	5.913629138834919e7	5.925000141204626e7
0.9984751515151515	12.60001	7.243564042825669e7	7.664290790965049e7	7.211041804279071e7	7.65036615839392e7	5.1230170060518295e7	6.676584501839197e7	5.192926255408385e7	6.6974598505652435e7	5.999855192209719e7	6.0117176546608225e7
0.9984751515151515	12.810009999999998	7.350768852110106e7	7.778066057657592e7	7.317071533482124e7	7.763632638878746e7	5.1944075448891304e7	6.773898582604234e7	5.266774872452591e7	6.795405893207552e7	6.0858821115856215e7	6.098239547173353e7
0.9984751515151515	13.02001	7.457778435751957e7	7.891639111132893e7	7.422898225197776e7	7.876693447244659e7	5.265607849395116e7	6.871014128037764e7	5.340447292271656e7	6.89315678655236e7	6.171713610413157e7	6.184569456451782e7
0.9984751515151515	13.230009999999998	7.564596289804058e7	8.005013563941237e7	7.528525533970642e7	7.989552265567957e7	5.3366214828783125e7	6.967934735916194e7	5.4139467673022136e7	6.990716057924064e7	6.257353274172389e7	6.270710895030953e7
0.9984751515151515	13.44001	7.671225793252389e7	8.118192907815734e7	7.633956991644597e7	8.102212652647437e7	5.407451886463542e7	7.064663882791571e7	5.487276439320872e7	7.088087115957071e7	6.342804566742512e7	6.356667256495324e7
0.9984751515151515	13.65001	7.777670213703004e7	8.231180519536422e7	7.739196013333805e7	8.214678049992242e7	5.478102385123368e7	7.161204929905297e7	5.560439344878043e7	7.185273256380476e7	6.428070836360049e7	6.4424418213012606e7
0.9984751515151515	13.860009999999999	7.88393271270936e7	8.343979666423985e7	7.844245903016257e7	8.326951787431471e7	5.5485761933234826e7	7.257561128726614e7	5.63343842038548e7	7.282277667436086e7	6.513155321197776e7	6.528037762229429e7
0.9984751515151515	14.07001	7.990016350768141e7	8.456593511491677e7	7.949109858778252e7	8.439037088374475e7	5.618876420312619e7	7.353735626145317e7	5.706276506884576e7	7.379103434958492e7	6.598061154594358e7	6.613458149495641e7
0.9984751515151515	14.280009999999999	8.095924092008656e7	8.569025118281472e7	8.053790977737194e7	8.550937074748586e7	5.68900607508404e7	7.449731469345044e7	5.778956354519854e7	7.475753547142701e7	6.682791369961077e7	6.698705955546624e7
0.9984751515151515	14.49001	8.201658808598913e7	8.681277455408354e7	8.158292260666212e7	8.662654771638669e7	5.758968071033545e7	7.545551610381205e7	5.851480626740036e7	7.57223089902318e7	6.76734890539016e7	6.783784059564298e7
0.9984751515151515	14.700009999999999	8.307223284889403e7	8.793353400834043e7	8.262616616343378e7	8.774193111650369e7	5.828765230336873e7	7.641198910485457e7	5.923851904246778e7	7.668538296685296e7	6.85173660798699e7	6.868695251700397e7
0.9984751515151515	14.91001	8.412620221313493e7	8.905255745889977e7	8.366766865645017e7	8.885554939017162e7	5.898400288066941e7	7.736676144116633e7	5.996072688709916e7	7.764678461229199e7	6.93595723794635e7	6.953442237060943e7
0.9984751515151515	15.120009999999999	8.517852238062443e7	9.016987199067914e7	8.470745745401986e7	8.996743013469926e7	5.967875896069979e7	7.831986002776696e7	6.068145406265921e7	7.8606540325036e7	7.02001347239123e7	7.038027639459075e7
0.9984751515151515	15.33001	8.622921878550267e7	9.128550389594051e7	8.574555912035532e7	9.107760013885747e7	6.037194626617854e7	7.927131098608078e7	6.140072410814984e7	7.956467572626017e7	7.103907908991235e7	7.122454004952262e7
0.9984751515151515	15.540009999999999	8.727831612683955e7	9.239947870802346e7	8.678199944988318e7	9.218608541731048e7	6.106358975852066e7	8.022113967788018e7	6.2118559871310994e7	8.052121569304387e7	7.187643069375871e7	7.20672380517937e7
0.9984751515151515	15.75001	8.83258383995192e7	9.35118212332043e7	8.781680349964467e7	9.329291124314009e7	6.175371367034523e7	8.116937073733743e7	6.283498353798101e7	8.14761843897378e7	7.27122140235723e7	7.290839440511431e7
0.9984751515151515	15.960009999999999	8.937180892343329e7	9.46225555808136e7	8.884999561992277e7	9.439810217858462e7	6.2442341536178686e7	8.21160281013161e7	6.35500166598343e7	8.242960529760864e7	7.354645286974832e7	7.374803243028784e7
0.9984751515151515	16.170009999999998	9.04162503710961e7	9.573170519172479e7	8.988159948320638e7	9.550168210411808e7	6.312949622147756e7	8.306113503801835e7	6.426368018060845e7	8.338150124287768e7	7.437917035374975e7	7.458617479336236e7
0.9984751515151515	16.38001	9.14591847937846e7	9.683929286532278e7	9.091163811161062e7	9.660367424597684e7	6.3815199950085e7	8.400471417410082e7	6.4975994460918866e7	8.433189442325787e7	7.521038895535147e7	7.542284353227311e7
0.9984751515151515	16.59001	9.25006336463044e7	9.794534078505562e7	9.19401339028491e7	9.770410120223783e7	6.449947433022258e7	8.494678752035502e7	6.568697930175702e7	8.528080643309104e7	7.60401305384433e7	7.625806008207218e7
0.9984751515151515	16.80001	9.354061781046496e7	9.904987054265527e7	9.296710865485358e7	9.880298496753728e7	6.518234037911349e7	8.588737649604939e7	6.6396653966756076e7	8.622825828717457e7	7.686841637547974e7	7.709184529883905e7
0.9984751515151515	17.010009999999998	9.457915761734991e7	1.0015290316111664e8	9.399258358912784e7	9.990034695652466e7	6.586381854632631e7	8.682650195201728e7	6.710503720330261e7	8.717427044335978e7	7.769526717066659e7	7.792421948235495e7
0.9984751515151515	17.22001	9.56162728684588e7	1.0125445911651148e8	9.50165793729151e7	1.0099620802612284e8	6.6543928735919416e7	8.776418419256943e7	6.781214726257062e7	8.811886282400233e7	7.852070308196369e7	7.875520239762232e7
0.9984751515151515	17.43001	9.665198285578719e7	1.0235455835871004e8	9.60391161402538e7	1.0209058849667488e8	6.72226903274632e7	8.870044299630491e7	6.851800191854121e7	8.9062054836336e7	7.93447437419785e7	7.958481329529843e7
0.9984751515151515	17.64001	9.768630638091497e7	1.0345322033107652e8	9.706021351198703e7	1.0318350817204358e8	6.790012219600761e7	8.963529763588925e7	6.922261848607501e7	9.000386539183192e7	8.016740827781752e7	8.041307093111128e7
0.9984751515151515	17.850009999999997	9.871926177316022e7	1.0455046398920324e8	9.80798906147966e7	1.042749863587288e8	6.857624273106167e7	9.05687668968612e7	6.992601383809201e7	9.094431292461327e7	8.098871532996103e7	8.123999358432133e7
0.9984751515151515	18.06001	9.975086690685365e7	1.0564630781873842e8	9.90981660993099e7	1.0536504188405894e8	6.92510698546446e7	9.150086909552784e7	7.062820442191443e7	9.188341540897293e7	8.180868307021937e7	8.206559907528454e7
0.9984751515151515	18.27001	1.0078113921779118e8	1.0674076985236408e8	1.0011505815734556e8	1.0645369311351405e8	6.992462103846355e7	9.243162209600243e7	7.132920627482219e7	9.28211903760557e7	8.262732921882546e7	8.288990478217246e7
0.9984751515151515	18.48001	1.0181009571890686e8	1.0783386768597092e8	1.0113058453834133e8	1.0754095796723232e8	7.05969133202695e7	9.336104332643414e7	7.20290350388688e7	9.37576549297481e7	8.34446710607142e7	8.371292765689796e7
