B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.9914999999999999	3.1599999999999997	3.296490294323751e8	3.4899479679600155e8	3.49520398466093e8	3.49520398466093e8	2.49438939832442e8	3.0981664725742966e8	2.4698202944792172e8	3.09281350138538e8	2.834027632233671e8	2.828241193106015e8
0.9914999999999999	3.3099999999999996	3.433439435653434e8	3.6342117338875645e8	3.6392662750748676e8	3.6392662750748676e8	2.5957402063077787e8	3.2261085767207456e8	2.5720228546533585e8	3.220885355617128e8	2.9507252318132794e8	2.9451672304011494e8
0.9914999999999999	3.4599999999999995	3.56963136235439e8	3.777649970769753e8	3.782488079983301e8	3.782488079983301e8	2.6964443161145943e8	3.3533136699644524e8	2.6736447367334145e8	3.348233010286635e8	3.066737657418555e8	3.0614247616266865e8
0.9914999999999999	3.6099999999999994	3.7051028425702465e8	3.920302913230725e8	3.9249104509591645e8	3.9249104509591645e8	2.796533645210624e8	3.479817699056265e8	2.774714219661541e8	3.474891715500032e8	3.1820983986435384e8	3.177046365282275e8
0.9914999999999999	3.76	3.8398874074390393e8	4.0622072468714356e8	4.06657081445444e8	4.06657081445444e8	2.896037277201572e8	3.6056534387437636e8	2.875257088958199e8	3.600893614114587e8	3.296837986638366e8	3.292061746320949e8
0.9914999999999999	3.9099999999999997	3.974015753753231e8	4.203396550310087e8	4.20750342365436e8	4.20750342365436e8	2.994981816342814e8	3.73085088695304e8	2.9752969472005236e8	3.726268128580723e8	3.4109843629564106e8	3.406498094045232e8
0.9914999999999999	4.06	4.107516083008995e8	4.3439016673237735e8	4.347739738841442e8	4.347739738841442e8	3.093391685808851e8	3.855437597469442e8	3.0748554754153264e8	3.851042286634158e8	3.524563190033507e8	3.5203803834112644e8
0.9914999999999999	4.21	4.240414388872857e8	4.4837510223186994e8	4.487308749804001e8	4.487308749804001e8	3.191289380392775e8	3.979438961946762e8	3.17395265467408e8	3.975240997406767e8	3.637598114351158e8	3.6337316304502904e8
0.9914999999999999	4.359999999999999	4.372734702472154e8	4.6229708894710547e8	4.6262372508698964e8	4.6262372508698964e8	3.2886956819731486e8	4.102878450493145e8	3.272606955151452e8	4.0988872870019937e8	3.750110990923384e8	3.7465731101802325e8
0.9914999999999999	4.51	4.504499302935478e8	4.761585623702148e8	4.7645500769172674e8	4.7645500769172674e8	3.3856298443261516e8	4.2257778181340235e8	3.3708354983797055e8	4.222002500675655e8	3.862122075926412e8	3.858924543617006e8
0.9914999999999999	4.659999999999999	4.6357288990978813e8	4.899617859989248e8	4.902270307012412e8	4.902270307012412e8	3.482109752518418e8	4.348157282965764e8	3.46865419726419e8	4.3446064773091364e8	3.973650192901123e8	3.97080425914904e8
0.9914999999999999	4.81	4.7664427871213436e8	5.037088686232212e8	5.039419441014343e8	5.039419441014343e8	3.578152061082207e8	4.470035680667685e8	3.566077877525681e8	4.466717700741731e8	4.084712876887629e8	4.0822293325016326e8
0.9914999999999999	4.96	4.8966589878740966e8	5.174017793899738e8	5.1760175534656656e8	5.1760175534656656e8	3.6737723143705666e8	4.5914305991491586e8	3.6631203835356003e8	4.5883534316572195e8	4.195326500018803e8	4.193215708710499e8
0.9914999999999999	5.109999999999999	5.0263943672016793e8	5.3104236098968065e8	5.312083428289349e8	5.312083428289349e8	3.768985051859943e8	4.7123584964090824e8	3.759794670961001e8	4.7095298230357295e8	4.3055063814462036e8	4.3037783088911647e8
0.9914999999999999	5.26	5.1556647416597706e8	5.446323412476563e8	5.447634677178541e8	5.447634677178541e8	3.8638039006692386e8	4.832834804132045e8	3.856112888202274e8	4.830262021641055e8	4.4152668839553237e8	4.413931124089916e8
0.9914999999999999	5.409999999999999	5.2844849718304014e8	5.581733433527074e8	5.582687844061962e8	5.582687844061962e8	3.958241657167127e8	4.9528740191044754e8	3.952086448259802e8	4.950564257582496e8	4.524621499215358e8	4.523687298103071e8
0.9914999999999999	5.56	5.412869044983689e8	5.716668949167743e8	5.717258497623252e8	5.717258497623252e8	4.0523103592215383e8	5.0724897841811115e8	4.047726092388846e8	5.0704499236441994e8	4.633582923278528e8	4.6330592008311117e8
0.9914999999999999	5.71	5.540830148555869e8	5.851144360270749e8	5.851361313525754e8	5.851361313525754e8	4.146021350387546e8	5.1916949602454615e8	4.143041946676992e8	5.189931645795517e8	4.742163123676897e8	4.7420584934755117e8
0.9914999999999999	5.859999999999999	5.668380735678358e8	5.985173264262921e8	5.985010147728043e8	5.985010147728043e8	4.239385337121265e8	5.3105016903763926e8	4.238043572496084e8	5.3090213460685885e8	4.8503733992479616e8	4.850696186675664e8
0.9914999999999999	6.01	5.795532583799323e8	6.11876851935148e8	6.118218102059383e8	6.118218102059383e8	4.332412439936467e8	5.428921457242726e8	4.332740011631919e8	5.427730298803577e8	4.9582244336428696e8	4.9589826925116724e8
0.9914999999999999	6.159999999999999	5.922296847279818e8	6.251942302141814e8	6.250997583044369e8	6.250997583044369e8	4.4251122392804307e8	5.546965134591748e8	4.427139826771672e8	5.546069181109154e8	5.065726343325259e8	5.066927871156876e8
0.9914999999999999	6.31	6.048684104715484e8	6.384706159471475e8	6.383360354819425e8	6.383360354819425e8	4.517493816789038e8	5.664643033568116e8	4.5212511379278976e8	5.664048118259406e8	5.1728887207482475e8	5.174541072847525e8
0.9914999999999999	6.46	6.174704401625558e8	6.517071055164927e8	6.515317586860782e8	6.515317586860782e8	4.6095657924856484e8	5.781964944493015e8	4.6150816552941495e8	5.781676724643651e8	5.279720673297142e8	5.281831175739703e8
0.9914999999999999	6.609999999999999	6.300367289059745e8	6.649047412312591e8	6.646879897141244e8	6.646879897141244e8	4.701336358407222e8	5.898940174643179e8	4.7086387089560354e8	5.898964140797843e8	5.386230858501568e8	5.388806620142684e8
0.9914999999999999	6.76	6.425681858596748e8	6.78064515159482e8	6.778057391247282e8	6.778057391247282e8	4.7928133090739983e8	6.015577582495166e8	4.801929275823425e8	6.01591906697286e8	5.492427515951045e8	5.495475439549743e8
0.9914999999999999	6.909999999999999	6.550656774144701e8	6.911873726100155e8	6.908859697915889e8	6.908859697915889e8	4.8840040691626453e8	6.131885608836337e8	4.8949600040996224e8	6.132549793633102e8	5.598318496288725e8	5.601845288830559e8
0.9914999999999999	7.06	6.675300300898435e8	7.042742153027606e8	7.03929600138924e8	7.03929600138924e8	4.974915718694488e8	6.247872305091342e8	4.987737235561108e8	6.248864229226851e8	5.703911287608635e8	5.707923469900649e8
0.9914999999999999	7.209999999999999	6.799620331762927e8	7.173259042612153e8	7.169375070933939e8	7.169375070933939e8	5.065555016009978e8	6.363545359166716e8	5.080267025886338e8	6.364869925524949e8	5.80921303953886e8	5.813716955142523e8
0.9914999999999999	7.359999999999999	6.923624411512647e8	7.303432624569359e8	7.299105287826831e8	7.299105287826831e8	5.155928418766077e8	6.478912119078636e8	5.1725551632410663e8	6.480574100786905e8	5.91423058525759e8	5.919232408817972e8
0.9914999999999999	7.51	7.047319758922966e8	7.433270772317879e8	7.428494670072086e8	7.428494670072086e8	5.246042103163345e8	6.593979614594778e8	5.264607185302742e8	6.59598366098128e8	6.018970461657896e8	6.024476206681418e8
0.9914999999999999	7.659999999999999	7.170713287081106e8	7.562781025207558e8	7.557550895081923e8	7.557550895081923e8	5.3359019815843624e8	6.708754577093961e8	5.356428394883033e8	6.711105219259316e8	6.123438927850759e8	6.129454453978124e8
0.9914999999999999	7.81	7.293811622058697e8	7.691970608952901e8	7.686281320524969e8	7.686281320524969e8	5.425513718803442e8	6.82324345782189e8	5.448023874289502e8	6.825945113856844e8	6.227641982173201e8	6.234173001989453e8
0.9914999999999999	7.959999999999999	7.416621120107527e8	7.820846454448466e8	7.814693003523008e8	7.814693003523008e8	5.514882746908191e8	6.937452444701291e8	5.539398498550282e8	6.940509424579188e8	6.331585377848433e8	6.338637463268019e8
0.9914999999999999	8.11	7.539147883520408e8	7.949415215122503e8	7.942792718355252e8	7.942792718355252e8	5.604014279058115e8	7.051387477835552e8	5.630556947611469e8	7.054803988005759e8	6.435274637428589e8	6.442853225689185e8
0.9914999999999999	8.26	7.661397775283884e8	8.077683282967356e8	8.070586972811892e8	8.070586972811892e8	5.692913322190292e8	7.165054263830054e8	5.721503717604692e8	7.168834411535615e8	6.538715066135159e8	6.546825465431119e8
0.9914999999999999	8.41	7.783376432634873e8	8.20565680336942e8	8.198082023322513e8	8.198082023322513e8	5.78158468877047e8	7.278458289040866e8	5.812243131271018e8	7.282606086381783e8	6.641911764199804e8	6.650559158982973e8
0.9914999999999999	8.559999999999999	7.905089279621507e8	8.333341688848687e8	8.32528388897115e8	8.32528388897115e8	5.870033007677209e8	7.391604831849048e8	5.902779347618684e8	7.396124199610236e8	6.744869638296981e8	6.754059094270105e8
0.9914999999999999	8.709999999999999	8.026541538757193e8	8.460743631805607e8	8.45219836449852e8	8.45219836449852e8	5.958262734296873e8	7.504498974048038e8	5.993116370883079e8	7.509393745309515e8	6.847593412149998e8	6.857329880975405e8
0.9914999999999999	8.86	8.147738241848109e8	8.5878681163628e8	8.57883103238013e8	8.57883103238013e8	6.046278159899355e8	7.617145611422044e8	6.083258058850741e8	7.62241953496739e8	6.950087636383226e8	6.960375960127904e8
0.9914999999999999	9.01	8.268684240065545e8	8.714720429380074e8	8.705187274060969e8	8.705187274060969e8	6.134083420357112e8	7.729549463586202e8	6.173208130602238e8	7.735206207123448e8	7.052356697686154e8	7.063201613021923e8
0.9914999999999999	9.16	8.389384213327636e8	8.841305670713506e8	8.831272280418534e8	8.831272280418534e8	6.22168250426373e8	7.841715083150858e8	6.262970173723906e8	7.847758236359453e8	7.154404827347867e8	7.1658109695241e8
0.9914999999999999	9.309999999999999	8.509842679048294e8	8.967628762781717e8	8.957091061519015e8	8.957091061519015e8	6.309079260502234e8	7.953646864267074e8	6.352547651032562e8	7.960079941682663e8	7.256236109214971e8	7.268208015819495e8
0.9914999999999999	9.459999999999999	8.630064000305287e8	9.093694459496676e8	9.082648455724876e8	9.082648455724876e8	6.396277405309185e8	8.065349050604349e8	6.441943906853635e8	8.07217549435264e8	7.357854487120135e8	7.370396601643151e8
0.9914999999999999	9.61	8.750052393475137e8	9.219507354610562e8	9.207949138206667e8	9.207949138206667e8	6.483280528875065e8	8.176825742806587e8	6.531162172888994e8	8.18404892519639e8	7.459263771824872e8	7.472380447038784e8
0.9914999999999999	9.76	8.869811935376875e8	9.345071889525374e8	9.332997628906795e8	9.332997628906795e8	6.570092101518593e8	8.288080905468112e8	6.62020557370696e8	8.295704131452818e8	7.560467647514973e8	7.57416314868258e8
0.9914999999999999	9.91	8.989346569963645e8	9.470392360607853e8	9.457798299998119e8	9.457798299998119e8	6.656715479468341e8	8.399118373667523e8	6.709077131884882e8	8.407144883183844e8	7.661469677884072e8	7.675748185806215e8
0.9914999999999999	10.059999999999999	9.108660114597107e8	9.595472926047605e8	9.582355382877048e8	9.582355382877048e8	6.743153910282266e8	8.509941859093709e8	6.797779772830364e8	8.518374829285192e8	7.762273311837173e8	7.777138925750217e8
0.9914999999999999	10.209999999999999	9.227756265936427e8	9.720317612293676e8	9.706672974726127e8	9.706672974726127e8	6.829410537932937e8	8.620554955795062e8	6.886316329306451e8	8.629397503127936e8	7.862881888843262e8	7.878338629175862e8
0.9914999999999999	10.36	9.346638605470834e8	9.844930320101209e8	9.830755044679074e8	9.830755044679074e8	6.915488407583599e8	8.730961145580364e8	6.974689545682694e8	8.740216327858466e8	7.963298643963405e8	7.979350454961475e8
0.9914999999999999	10.51	9.46531060472224e8	9.969314830217075e8	9.954605439617318e8	9.954605439617318e8	7.001390470078123e8	8.841163803097297e8	7.062902081932267e8	8.850834621381938e8	8.063526712578391e8	8.080177464806159e8
0.9914999999999999	10.66	9.583775630142046e8	1.0093474808730869e9	1.0078227889625417e9	1.0078227889625417e9	7.087119586165746e8	8.951166200611717e8	7.15095651739413e8	8.96125560105265e8	8.163569134837954e8	8.180822627562894e8
0.9914999999999999	10.809999999999999	9.702036947723948e8	1.0217413812115508e9	1.0201626013129578e9	1.0201626013129578e9	7.172678530479984e8	9.060971512509804e8	7.238855354316841e8	9.071482388092458e8	8.263428859851629e8	8.281288823320025e8
0.9914999999999999	10.959999999999999	9.820097727353152e8	1.0341135291979288e9	1.0324803321742061e9	1.0324803321742061e9	7.258069995288948e8	9.17058281954256e8	7.32660102119962e8	9.181518011756272e8	8.363108749639646e8	8.38157884724918e8
0.9914999999999999	11.11	9.937961046910473e8	1.0464642599549842e9	1.0447763224831907e9	1.0447763224831907e9	7.343296594033288e8	9.28000311283043e8	7.414195875944905e8	9.291365413262602e8	8.462611582860624e8	8.481695413236248e8
0.9914999999999999	11.26	1.005562989614796e9	1.0587938989908309e9	1.0570509033841339e9	1.0570509033841339e9	7.428360864666598e8	9.389235297645359e8	7.501642208835517e8	9.401027449505489e8	8.561940058331518e8	8.58164115730999e8
0.9914999999999999	11.41	1.0173107180352037e9	1.0711027625991169e9	1.0693043966364458e9	1.0693043966364458e9	7.513265272811531e8	9.498282196984597e8	7.588942245348089e8	9.510506896562449e8	8.661096798354247e8	8.681418640882359e8
0.9914999999999999	11.559999999999999	1.0290395723808103e9	1.0833911582374942e9	1.0815371150005138e9	1.0815371150005138e9	7.598012214744345e8	9.60714655495106e8	7.676098148814317e8	9.619806453012285e8	8.760084351861637e8	8.781030353813295e8
0.9914999999999999	11.709999999999999	1.0407498273080038e9	1.0956593848858256e9	1.0937493626028042e9	1.0937493626028042e9	7.682604020219142e8	9.715831039952586e8	7.763112022939512e8	9.728928743075564e8	8.858905197394965e8	8.88047871731129e8
0.9914999999999999	11.86	1.0524417500116569e9	1.107907733385503e9	1.10594143528168e9	1.10594143528168e9	7.76704295514243e8	9.824338247732203e8	7.849985914188428e8	9.837876319589199e8	8.957561745924116e8	8.979766086681005e8
0.9914999999999999	12.01	1.0641156005195802e9	1.1201364867610276e9	1.1181136209151757e9	1.1181136209151757e9	7.851331224107672e8	9.932670704240396e8	7.936721814046465e8	9.946651666825862e8	9.056056343520458e8	9.078894753927298e8
0.9914999999999999	12.16	1.0757716319718437e9	1.1323459205250793e9	1.1302661997318728e9	1.1302661997318728e9	7.93547097279885e8	1.0040830868359268e9	8.023321661164604e8	1.0055257203168367e9	9.154391273892155e8	9.17786695022541e8
0.9914999999999999	12.309999999999999	1.087410090885856e9	1.1445363029680026e9	1.1423994446059515e9	1.1423994446059515e9	8.019464290271387e8	1.014882113448823e9	8.109787343395058e8	1.0163695283647969e9	9.252568760790068e8	9.276684848265359e8
0.9914999999999999	12.459999999999999	1.0990312174081955e9	1.1567078954327986e9	1.1545136213374076e9	1.1545136213374076e9	8.103313211118075e8	1.0256643834999596e9	8.196120699724853e8	1.0271968202355226e9	9.350590970292944e8	9.375350564478458e8
0.9914999999999999	12.61	1.1106352455539098e9	1.1688609525764487e9	1.166608988918359e9	1.166608988918359e9	8.187019717526919e8	1.0364301242572439e9	8.282323522113304e8	1.0380078194731047e9	9.448460012979002e8	9.47386616115349e8
0.9914999999999999	12.76	1.1222224034340951e9	1.1809957226183937e9	1.1786857997862628e9	1.1786857997862628e9	8.270585741237898e8	1.0471795572411647e9	8.368397557239431e8	1.0488027439745648e9	9.546177945990794e8	9.57223364844882e8
